id,name,address,lat,lng,Estado del lead,Etapa del ciclo de vida,Número de veces contactado,frecuencia_compra,cantidad_de_sucursales
18192467598,Homeopática Del Valle - Tlacoquemecatl del Valle - San Francisco 1380 A,"San Francisco 1380 A, Tlacoquemecatl del Valle, Benito Juárez, 03200 Ciudad de México, CDMX, México",19.3779733,-99.1742617,En Gestión [Automático],Lead,7.0,,
18192483908,Farmacos Espeacilizados S.A. de C.V. - Agrícola Oriental - Ote. 233 260,"Ote. 233 260, Agrícola Oriental, Iztacalco, 08500 Ciudad de México, CDMX, México",19.3995133,-99.0776469,En Gestión [Automático],Lead,3.0,,
18193336986,Farmacia - Roma Sur - Tlaxcala 83,"Tlaxcala 83, Roma Sur, Cuauhtémoc, 06760 Ciudad de México, CDMX, México",19.4078593,-99.1648303,En Gestión [Automático],Lead,3.0,,
18193348265,Farmacia San Martin - Ampliación Ramos Millán - Sur 141 1412,"Sur 141 1412, Amp Ramos Millán, Iztacalco, 08020 Ciudad de México, CDMX, México",19.3860702,-99.099053,En Gestión [Automático],Lead,3.0,,
18191850055,multiFarmacias Genéricos Xochicalco - Narvarte Poniente - Pedro Romero de Terreros 1468,"Pedro Romero de Terreros 1468, Narvarte Poniente, Benito Juárez, 03020 Ciudad de México, CDMX, México",19.3939471,-99.153959,En Gestión [Automático],Lead,25.0,,
18192383577,Comercializadora Gasapy Sa De Cv - Narvarte Poniente - La Quemada 143,"La Quemada 143, Narvarte Poniente, Benito Juárez, 03020 Ciudad de México, CDMX, México",19.394878,-99.1491108,En Gestión [Automático],Lead,1.0,,
18192395333,HADA DermoFarmacia - Narvarte Poniente - Uxmal 381,"Uxmal 381, Narvarte Poniente, Benito Juárez, 03020 Ciudad de México, CDMX, México",19.387896,-99.1554524,En Gestión [Automático],Lead,5.0,,
18193336987,Farma Pciones - Narvarte Poniente - C. Pitágoras 631,"C. Pitágoras 631, Narvarte Poniente, Benito Juárez, 03020 Ciudad de México, CDMX, México",19.3899676,-99.1581335,En Gestión [Automático],Lead,2.0,,
18193336988,Vital Infusion Care - Roma Norte - Zacatecas 36-Int. 408,"Zacatecas 36-Int. 408, Roma Nte., Cuauhtémoc, 06700 Ciudad de México, CDMX, México",19.4162015,-99.1560368,En Gestión [Automático],Lead,12.0,,
18193354040,FARMACIA Pilingüin - Jardín Balbuena - Francisco del Paso Y Troncoso 44-Local D,"Francisco del Paso Y Troncoso 44-Local D, Jardín Balbuena, Venustiano Carranza, 15900 Ciudad de México, CDMX, México",19.4255583,-99.1111119,En Gestión [Automático],Lead,6.0,,
18192245779,The Skin Pharmacy Mx Roma - Roma Norte - Colima 323,"Colima 323, Roma Nte., Cuauhtémoc, 06700 Ciudad de México, CDMX, México",19.4185309,-99.1668705,CADENA - No Contactar,Lead,10.0,,
18192356160,Farmacias De Especialidades Dermatologicas De Mexico Sa De Cv - Buenos Aires - C. Dr. José María Vértiz 434,"C. Dr. José María Vértiz 434, Buenos Aires, Cuauhtémoc, 06780 Ciudad de México, CDMX, México",19.4060431,-99.1497027,En Gestión [Automático],Lead,9.0,,
18192378147,FARMACIA NUEVA CONDESA - Roma Sur - Esquina Bajio Anáhuac 56,"Esquina Bajio Anáhuac 56, Local C, Roma Sur, Cuauhtémoc, 06760 Ciudad de México, CDMX, México",19.4030606,-99.1662149,Reunión Agendada [Automático],Lead calificado por ventas,19.0,Cada dos días,1.0
18192392974,FARMACIA DR.CARLITOS - Purísima Atlazolpa - COLOXTITLA,"COLOXTITLA, Cuitláhuac 24, Purísima Atlazolpa, Iztapalapa, 09429 Ciudad de México, CDMX, México",19.3783725,-99.1105518,En Gestión [Automático],Lead,5.0,,
18192429955,Alejandra - INFONAVIT Iztacalco - Raíz del Agua edif 2 local 2,"Raíz del Agua edif 2 local 2, INFONAVIT Iztacalco, Iztacalco, 08900 Ciudad de México, CDMX, México",19.3826499,-99.10542,En Gestión [Automático],Lead,9.0,,
18192433076,Alejandre Herrera Enrique - Doctores - C. Dr. José María Vértiz 348,"C. Dr. José María Vértiz 348, Doctores, Cuauhtémoc, 06720 Ciudad de México, CDMX, México",19.4106599,-99.1488483,En Gestión [Automático],Lead,4.0,,
18192441505,FARMACIA - Barrio de los Reyes - Av. del Recreo Esquina,"Av. del Recreo Esquina, Barrio de los Reyes, Iztacalco, 08610 Ciudad de México, CDMX, México",19.3953663,-99.1182005,No es Farmacia,Lead,0.0,,
18192483909,Farmacia de Genéricos - Granjas México - Chicle 207,"Chicle 207, Granjas México, Iztacalco, 08400 Ciudad de México, CDMX, México",,,En Gestión [Automático],Lead,11.0,,
18193336989,BOTICA natural - Colonia Condesa - Av. Amatlan 67,"Av. Amatlan 67, Colonia Condesa, Cuauhtémoc, 06140 Ciudad de México, CDMX, México",19.4124361,-99.175435,En Gestión [Automático],Lead,1.0,,
18193354041,Farmacia San Borja - Insurgentes San Borja - San Francisco 804,"San Francisco 804, Insurgentes San Borja, Benito Juárez, 03100 Ciudad de México, CDMX, México",19.3861406,-99.1725316,Seguimiento,Lead,1.0,,
18191866033,Comercial Holand S. R. L. - Hipódromo - Saltillo 9,"Saltillo 9, Hipódromo, Cuauhtémoc, 06100 Ciudad de México, CDMX, México",19.4100665,-99.1732845,En Gestión [Automático],Lead,5.0,,
18192339750,Angel - Roma Sur - Av. Baja California 184,"Av. Baja California 184, Roma Sur, Cuauhtémoc, 06760 Ciudad de México, CDMX, México",,,En Gestión [Automático],Lead,2.0,,
18192356161,Farmacia Fátima - Nativitas - C. Elena 43,"C. Elena 43, Nativitas, Benito Juárez, 03500 Ciudad de México, CDMX, México",,,En Gestión [Automático],Lead,2.0,,
18192481873,Farmacia La Paz - Doctores - C. Dr. Lucio 269-local 8,"C. Dr. Lucio 269-local 8, Doctores, Cuauhtémoc, 06720 Cuauhtémoc, CDMX, México",19.4141142,-99.1531375,Nuevo [Automático],Lead,,,
18193340070,AURUM - Escandón I Sección - Av. Benjamín Franklin 20,"Av. Benjamín Franklin 20, Escandón I Secc, Miguel Hidalgo, 11800 Ciudad de México, CDMX, México",19.4072511,-99.1832645,En Gestión [Automático],Lead,4.0,,
18193356960,FARMACIA GENERICOS - Campamento 2 de Octubre - Estudios Churubusco 12,"Estudios Churubusco 12, Campamento 2 de Octubre, Iztacalco, 08930 Ciudad de México, CDMX, México",19.3861608,-99.1170422,Número Inválido,Lead,0.0,,
18193359798,"Comercializadora Medica H. De Los Angeles, S.A. De C.V. - Cuauhtémoc - Av. P.Âº de la Reforma 505","Av. P.º de la Reforma 505, Cuauhtémoc, 06500 Ciudad de México, CDMX, México",19.4244438,-99.1753587,En Gestión [Automático],Lead,3.0,,
18192322375,Farmacia San Pablo Patriotismo - San Pedro de los Pinos - Av. Patriotismo 480,"Av. Patriotismo 480, San Pedro de los Pinos, Benito Juárez, 03800 Ciudad de México, CDMX, México",19.3872253,-99.182764,Nuevo [Automático],Lead,,,
18192339751,Farmacia el mundohomeopatico - Bramadero Ramos Millán - Circuito,"Circuito, Río Fuerte 104, Bramadero Ramos Millán, Iztacalco, 08000 Ciudad de México, CDMX, México",19.3932073,-99.0891861,En Gestión [Automático],Lead,6.0,,
18192370562,Farmacias Gi - Aviación Civil - Aviación Civil - C. Luis Bleriot,"C. Luis Bleriot, Aviación Civil, Venustiano Carranza, 15740 Venustiano Carranza, CDMX, México",19.4143894,-99.0781448,Nuevo [Automático],Lead,,,
18192378149,FARMACIA DEL PARQUE LUCAS ALAMAN 2200 - El Parque - Calle Prol. Lucas Alamán 2200A,"Calle Prol. Lucas Alamán 2200A, El Parque, Venustiano Carranza, 15960 Ciudad de México, CDMX, México",,,En Gestión [Automático],Lead,10.0,,
18192456101,Super Farma Es - Roma Sur - Tuxpan 12,"Tuxpan 12, Roma Sur, Cuauhtémoc, 06760 Ciudad de México, CDMX, México",19.4065182,-99.1677741,Número Inválido,Lead,0.0,,
18192461640,Farmacia coyuya - Magdalena Mixihuca - H.Congreso de la Unión 90,"H.Congreso de la Unión 90, Magdalena Mixihuca, Venustiano Carranza, 15860 Venustiano Carranza, CDMX, México",19.4070207,-99.1214215,En Gestión [Automático],Lead,7.0,,
18192470314,Farmacia Brismar - Jardines Tecma - Estudios Churubusco #30,"Estudios Churubusco #30, Jardines Tecma, Iztacalco, 08920 Ciudad de México, CDMX, México",19.3871595,-99.1170741,En Gestión [Automático],Lead,3.0,,
18193359799,FARMACIA GENERICOS - Iztacalco - Esq. Sur 115-A,"Esq. Sur 115-A, Ote. 110, Juventino Rosas, Iztacalco, 08700 Ciudad de México, CDMX, México",19.3910961,-99.1046383,Número Inválido,Lead,0.0,,
18192206153,Up Pharma - Colonia del Valle Norte - 6th Floor,"6th Floor, Del Valle, Av. Insurgentes Sur 670, Col del Valle Nte, Benito Juárez, 03100 Ciudad de México, CDMX, México",19.3945818,-99.1718318,En Gestión [Automático],Lead,5.0,,
18192361554,Farmacia Colita de Rana - Nápoles - Carolina 44-B,"Carolina 44-B, Nápoles, Benito Juárez, 03840 Ciudad de México, CDMX, México",19.3860148,-99.1799335,Reunión Agendada [Automático],Lead calificado por ventas,4.0,Diaria,1.0
18192370563,Farman - Colonia del Valle Centro - Amores 256,"Amores 256, Col del Valle Centro, Benito Juárez, 03810 Ciudad de México, CDMX, México",19.3947642,-99.1636288,En Gestión [Automático],Lead,1.0,,
18192444520,Id Citopharm S.A. de C.V. - Roma Norte - Roma,"Roma, Tabasco 49, Roma Nte., Cuauhtémoc, 06700 Ciudad de México, CDMX, México",19.4200868,-99.1558433,En Gestión [Automático],Lead,3.0,,
18193342795,Farmacia perpetuo socorro - Tlazintla - Sur 109 2524,"Sur 109 2524, Tlazintla, Iztacalco, 08710 Ciudad de México, CDMX, México",19.397313,-99.110162,Número Inválido,Lead,0.0,,
18192245780,Punto Yastás en Farmacia Florida - San Miguel Chapultepec II Sección - Calle General Gómez Pedraza 3 Local A y B,"Calle General Gómez Pedraza 3 Local A y B, San Miguel Chapultepec II Secc, Miguel Hidalgo, 11850 Ciudad de México, CDMX, México",19.4133831,-99.1815998,En Gestión [Automático],Lead,2.0,,
18192333134,Farmacia San Diego - Puebla - Calz. Ignacio Zaragoza 719,"Calz. Ignacio Zaragoza 719, Puebla, Venustiano Carranza, 15020 Ciudad de México, CDMX, México",19.4108013,-99.0816669,Nuevo [Automático],Lead,,,
18192365399,Farmacia San Pablo Plutarco - San Pedro Iztacalco - Av. Pdte. Plutarco Elías Calles 706-Local A,"Av. Pdte. Plutarco Elías Calles 706-Local A, San Pedro Iztacalco, Iztacalco, 08220 Ciudad de México, CDMX, México",19.3976845,-99.1270647,Nuevo [Automático],Lead,,,
18192424109,Cortes Silvia Elvia Emma - Postal - Calle Correspondencia 86,"Calle Correspondencia 86, Postal, Benito Juárez, 03410 Ciudad de México, CDMX, México",19.3921619,-99.1416999,No Responde,Lead calificado por ventas,12.0,,
18192429956,Farmacia Reyna - Estrella del Sur - Xochiquetzal num 27,"Xochiquetzal num 27, Estrella del Sur, Iztapalapa, 09820 Ciudad de México, CDMX, México",,,Número Inválido,Lead,0.0,,
18192448095,Centro Médico Farmacia - Roma Sur - Tepic 126-A,"Tepic 126-A, Roma Sur, Cuauhtémoc, 06760 Ciudad de México, CDMX, México",19.4061613,-99.166852,En Gestión [Automático],Lead,2.0,,
18192470315,FARMACIA EL RODEO - El Rodeo - C. 28 40,"C. 28 40, El Rodeo, Iztacalco, 08510 Ciudad de México, CDMX, México",19.391939,-99.0849091,Número Inválido,Lead,0.0,,
18192478802,ALMACEN DE MATERIA PRIMA - Área Federal Central de Abastos - Tamemes 42,"Tamemes 42, Área Federal Central de Abastos, Iztapalapa, 09040 Ciudad de México, CDMX, México",19.3819657,-99.0862857,Número Inválido,Lead,0.0,,
18192489393,Farmacia Júpiter - Álamos - Soria 30,"Soria 30, Álamos, Benito Juárez, 03400 Ciudad de México, CDMX, México",19.398188,-99.1443823,En Gestión [Automático],Lead,20.0,,
18192424110,Cruz Roja - Jardín Balbuena - Luis Lara Pardo 22,"Luis Lara Pardo 22, Jardín Balbuena, Venustiano Carranza, 15900 Ciudad de México, CDMX, México",19.4174423,-99.1144686,En Gestión [Automático],Lead,5.0,,
18192438627,Santa Farma - Santa Anita - Av. Hidalgo 63,"Av. Hidalgo 63, Santa Anita, Iztacalco, 08300 Ciudad de México, CDMX, México",19.4018067,-99.1229013,En Gestión [Automático],Lead,6.0,,
18192444521,Ahorra Max Farmacias Roma Sur - Roma Sur - Toluca 27,"Toluca 27, Roma Sur, Cuauhtémoc, 06760 Ciudad de México, CDMX, México",19.4067836,-99.1569487,En Gestión [Automático],Lead,11.0,,
18192464257,Cuadros Jimenez Rosa - Narvarte Poniente - Diag. San Antonio 1136,"Diag. San Antonio 1136, Narvarte Poniente, Benito Juárez, 03020 Ciudad de México, CDMX, México",19.3947592,-99.1584978,En Gestión [Automático],Lead,3.0,,
18192476013,Estética Farmacia Alimentos - Narvarte Poniente - Enrique Rébsamen 590,"Enrique Rébsamen 590, Narvarte Poniente, Benito Juárez, 03020 Ciudad de México, CDMX, México",19.3913136,-99.1591818,Número Inválido,Lead,0.0,,
18192325465,AM Pharma - Doctores - Calle Dr Márquez 278,"Calle Dr Márquez 278, Doctores, Cuauhtémoc, 06720 Ciudad de México, CDMX, México",19.41148,-99.1503484,En Gestión [Automático],Lead,14.0,,
18192325466,Garduño Ruiz Elsa - Nativitas - C. Carmen 97,"C. Carmen 97, Nativitas, Benito Juárez, 03500 Ciudad de México, CDMX, México",19.3806632,-99.1354761,En Gestión [Automático],Lead,4.0,,
18192316839,Rosales - Gabriel Ramos Millán - Sur 125 2204,"Sur 125 2204, Gabriel Ramos Millán, Iztacalco, 08730 Ciudad de México, CDMX, México",19.3927988,-99.1024455,En Gestión [Automático],Lead,3.0,,
18192373628,Farmacia Ecoline - Agrícola Oriental - Av Sur 12 107,"Av Sur 12 107, Agrícola Oriental, Iztacalco, 08500 Ciudad de México, CDMX, México",19.3981851,-99.0787617,En Gestión [Automático],Lead,13.0,,
18192378150,Farmacia Juárez - Juárez - Nápoles 38-Local B,"Nápoles 38-Local B, Juárez, Cuauhtémoc, 06600 Ciudad de México, CDMX, México",19.4271846,-99.1601166,En Gestión [Automático],Lead,11.0,,
18192433077,Pharma Club - Viaducto Piedad - Calle Coruña 216 Local A y B,"Calle Coruña 216 Local A y B, Viaducto Piedad, Iztacalco, 08200 Ciudad de México, CDMX, México",19.4014225,-99.1356589,Nuevo [Automático],Lead,,,
18192476014,Farmacias UNIÓN - Militar Marte - Playa Roqueta 147,"Playa Roqueta 147, Militar Marte, Iztapalapa, 08830 Ciudad de México, CDMX, México",19.3834415,-99.1283696,En Gestión [Automático],Lead,6.0,,
18193348267,Fi De Descuento - Álamos - Calle Correspondencia 86,"03410, Calle Correspondencia 86, Álamos, Benito Juárez, 03410 Ciudad de México, CDMX, México",19.3921567,-99.1417705,En Gestión [Automático],Lead,11.0,,
18193359800,Farmacia La Paz - Doctores - Av. Niños Héroes #243-L-5,"Av. Niños Héroes #243-L-5, Doctores, Cuauhtémoc, 06720 Cuauhtémoc, CDMX, México",19.4149971,-99.1512234,Nuevo [Automático],Lead,,,
18192308247,Cuatro arboledas - Juan Escutia - Calz. Ignacio Zaragoza,"Calz. Ignacio Zaragoza, Juan Escutia, Venustiano Carranza, 15730 Ciudad de México, CDMX, México",,,Número Inválido,Lead,0.0,,
18192308248,Farmacia - Agrícola Oriental - Sur 18 172,"08500, Sur 18 172, Agrícola Oriental, Iztacalco, 08500 Ciudad de México, CDMX, México",,,Número Inválido,Lead,0.0,,
18192316840,FARMACIA DE LA PIEL - Buenos Aires - Eje 3 Sur 138,"Eje 3 Sur 138, Buenos Aires, Cuauhtémoc, 06780 Ciudad de México, CDMX, México",19.4066813,-99.1505571,Nuevo [Automático],Lead,,,
18192356163,Medicina De Patente - Hipódromo - Hipódromo,"Hipódromo, 06100 Cuauhtémoc, CDMX, México",,,Número Inválido,Lead,0.0,,
18192386130,Cortinez Sanchez Fortino - Obrera - Obrera,"Obrera, 06800 Cuauhtémoc, CDMX, México",19.4145261,-99.141869,En Gestión [Automático],Lead,8.0,,
18192386131,GNC Zona Rosa - Juárez - Londres 139-Loc. B (altos,"Londres 139-Loc. B (altos, Juárez, Cuauhtémoc, 06600 Del. Cuauhtémoc, CDMX, México",19.425274,-99.164773,En Gestión [Automático],Lead,1.0,,
18191866035,Farmacia San Diego - Américas Unidas - Isabel La Católica 1078,"Isabel La Católica 1078, Américas Unidas, Benito Juárez, 03610 Ciudad de México, CDMX, México",19.3834812,-99.1431871,En Gestión [Automático],Lead,2.0,,
18192288165,Farmacia Santa Maria De Guadalupe - Álvaro Obregón - Bacum 64,"Bacum 64, Álvaro Obregón, Venustiano Carranza, 15990 Ciudad de México, CDMX, México",19.4118588,-99.1173374,No es Farmacia,Lead,0.0,,
18192316841,Farmacia - Centro - C. Rosario 59,"C. Rosario 59, La Merced, Centro, Venustiano Carranza, 15100 Ciudad de México, CDMX, México",19.426809,-99.123066,En Gestión [Automático],Lead,4.0,,
18192330052,Optica - Viaducto Piedad - La Coruña 269a,"La Coruña 269a, Viaducto Piedad, Iztacalco, 08200 Ciudad de México, CDMX, México",19.4009332,-99.1331206,Número Inválido,Lead,0.0,,
18192333135,FARMY MEDIC - Doctores - Eje 3 Sur Doctor Morones Prieto 155,"Eje 3 Sur Doctor Morones Prieto 155, Doctores, Cuauhtémoc, 06720 Ciudad de México, CDMX, México",19.4069416,-99.1509391,No es Farmacia,Lead,0.0,,
18192333137,MIENLACE - Colonia del Valle Centro - ubicación MiEnlaceGabriel,"ubicación MiEnlaceGabriel, C. Gabriel Mancera 725, Col del Valle Centro, Benito Juárez, 03100 Ciudad de México, CDMX, México",19.3879704,-99.164016,En Gestión [Automático],Lead,2.0,,
18192358962,SuperPharma - Narvarte Poniente - Diag. San Antonio 1320-Local B,"Diag. San Antonio 1320-Local B, Narvarte Poniente, Benito Juárez, 03020 Ciudad de México, CDMX, México",19.396563,-99.1553558,En Gestión [Automático],Lead,4.0,,
18192367709,GNC Camino Real - Anzures - Calz. Gral. Mariano Escobedo 700-Local 26,"Calz. Gral. Mariano Escobedo 700-Local 26, Anzures, Miguel Hidalgo, 11590 Del. Miguel Hidalgo, CDMX, México",19.4277933,-99.1779583,En Gestión [Automático],Lead,1.0,,
18192373630,Tongofarm - Juventino Rosas - Eje 3 y,"Eje 3 y, Cda. Tezontle, Juventino Rosas, Iztacalco, 08700 Ciudad de México, CDMX, México",19.3901156,-99.1120068,En Gestión [Automático],Lead,8.0,,
18192386129,Consultorio Médico Pilar - Barrio de San Miguel - Francisco I. Madero 120-local C,"Francisco I. Madero 120-local C, Amado Nervo, Barrio de San Miguel, Iztacalco, 08650 Ciudad de México, CDMX, México",19.3911082,-99.1159522,En Gestión [Automático],Lead,7.0,,
18192392975,Beaufour Itsen México S. de R.L. de C.V. - Anzures - Lafayette 94,"Lafayette 94, Anzures, Miguel Hidalgo, 11590 Ciudad de México, CDMX, México",19.4315682,-99.1775976,En Gestión [Automático],Lead,5.0,,
18192433078,Patronato HGM - Doctores - Dr. Balmis No.148,"Dr. Balmis No.148, Doctores, Cuauhtémoc, 06720 Ciudad de México, CDMX, México",19.4145378,-99.1508766,En Gestión [Automático],Lead,2.0,,
18192435638,"GNC Av. Nuevo Leon, Cuauh. (CDMX) - Hipódromo - Av Nuevo León 96","Av Nuevo León 96, Hipódromo, Cuauhtémoc, 06170 Ciudad de México, CDMX, México",19.4116546,-99.1719852,En Gestión [Automático],Lead,1.0,,
18192448096,SIMAS Farmacia Parque Delta - Narvarte Poniente - Casa del Obrero Mundial 473,"Casa del Obrero Mundial 473, Narvarte Poniente, Benito Juárez, 03020 Ciudad de México, CDMX, México",,,En Gestión [Automático],Lead,2.0,,
18192453399,Farmacia Susy - Santa Anita - Coyuya 419,"Coyuya 419, Santa Anita, Iztacalco, 08300 Ciudad de México, CDMX, México",19.3993436,-99.1157273,Número Inválido,Lead,0.0,,
18192453400,Farmacos - Roma Norte - C. Querétaro 137,"C. Querétaro 137, Roma Nte., Cuauhtémoc, 06700 Ciudad de México, CDMX, México",19.4148725,-99.1608832,No Responde,Lead calificado por ventas,4.0,,
18192470317,Farmacia Del Lago - Nativitas - Nativitas,c,19.3783386,-99.1372625,En Gestión [Automático],Lead,7.0,,
18192474221,Copias - Juárez - Hamburgo 316,"06600, Hamburgo 316, Juárez, Cuauhtémoc, 06600 Juárez, CDMX, México",19.4219222,-99.1736191,En Gestión [Automático],Lead,2.0,,
18193334555,Farma Mega_k Parque Hundido - San Juan - Cda. Augusto Rodin 313,"Cda. Augusto Rodin 313, San Juan, Benito Juárez, 03730 Ciudad de México, CDMX, México",19.3781545,-99.1821933,En Gestión [Automático],Lead,14.0,,
18430931623,FANASA,180 Doctor Balmis,21.1009235,-101.6891457,No es Farmacia,Lead calificado por ventas,18.0,,
18192206154,Farmacia San Miguel - Barrio de San Miguel - Francisco I. Madero #106,"Francisco I. Madero #106, Barrio de San Miguel, Iztacalco, 08650 Ciudad de México, CDMX, México",19.3913983,-99.1177418,En Gestión [Automático],Lead,10.0,,
